region,tech,device,dtype,vgs_V,vds_V,vbs_V,id_raw_nn_A,id_postclamp_A,id_osdi_A,ratio_raw_over_osdi,sign_match
corridor,TSMC7,Mnr,nmos,0.44999999999999996,-0.08659090909090908,0.0,2.5495238430917814e-05,0.0,3.918888172305124e-05,0.6505732572593745,Y
corridor,TSMC7,Mnr,nmos,0.44999999999999996,-0.0668181818181818,0.0,1.8956076329944548e-05,0.0,2.97511042191001e-05,0.6371553872536542,Y
corridor,TSMC7,Mnr,nmos,0.44999999999999996,-0.047045454545454536,0.0,1.2662203496173478e-05,0.0,2.0476922213408244e-05,0.6183645844922092,Y
corridor,TSMC7,Mnr,nmos,0.44999999999999996,-0.027272727272727282,0.0,6.190867498126851e-06,0.0,1.151611253927265e-05,0.5375831016772837,Y
corridor,TSMC7,Mnr,nmos,0.44999999999999996,-0.0075,0.0,5.909517246959196e-07,0.0,3.0389545515457916e-06,0.1944588886317259,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.22499999999999998,0.0,9.673204936329378e-05,0.0,0.00014318066540730534,0.6755943554817306,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.2052272727272727,0.0,9.160550162528836e-05,0.0,0.00013406788895720112,0.6832769751042462,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.18545454545454543,0.0,8.57080891927128e-05,0.0,0.000124443432308885,0.6887313183388741,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.16568181818181815,0.0,7.898635934337586e-05,0.0,0.00011416169515277019,0.6918814514595022,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.14590909090909088,0.0,7.139557094383541e-05,0.0,0.00010303780803577745,0.6929065389186558,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.12613636363636363,0.0,6.29092258375715e-05,0.0,9.090753896878745e-05,0.6920132978098879,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.10636363636363635,0.0,5.354569068574284e-05,0.0,7.775382582231316e-05,0.6886566689092324,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.08659090909090908,0.0,4.3430520040698346e-05,0.0,6.377653850864196e-05,0.6809795742491316,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.0668181818181818,0.0,3.28765794545194e-05,0.0,4.928435090589822e-05,0.6670794856828443,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.047045454545454536,0.0,2.224635750924969e-05,0.0,3.4557754158281995e-05,0.6437443072069022,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.027272727272727282,0.0,1.1139933280020199e-05,0.0,1.983161080840179e-05,0.5617260941456502,Y
corridor,TSMC7,Mnr,nmos,0.6000000000000001,-0.0075,0.0,3.6004420268454094e-07,0.0,5.3566220270181986e-06,0.06721478589837374,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.22499999999999998,0.0,0.00012396846911982886,0.0,0.00017985871758607885,0.6892547149431253,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.2052272727272727,0.0,0.00011800478557983721,0.0,0.0001698181927300979,0.694888949662709,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.18545454545454543,0.0,0.00011098725497588569,0.0,0.00015882634477049073,0.6987962553458363,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.16568181818181815,0.0,0.00010279812156136677,0.0,0.0001466493746160591,0.7009789290305619,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.14590909090909088,0.0,9.333203154846059e-05,0.0,0.00013303985813006847,0.701534358652225,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.12613636363636363,0.0,8.251858667024476e-05,0.0,0.00011785863709978806,0.7001488282982458,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.10636363636363635,0.0,7.037382187297709e-05,0.0,0.0001012106517761513,0.6953203110342935,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.08659090909090908,0.0,5.7095665754815454e-05,0.0,8.341569382452896e-05,0.6844715081423453,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.0668181818181818,0.0,4.316940223461065e-05,0.0,6.483380773913971e-05,0.665847090275859,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.047045454545454536,0.0,2.920315444063953e-05,0.0,4.576274336559605e-05,0.6381425651722216,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.027272727272727282,0.0,1.4967499841840836e-05,0.0,2.6459817156765375e-05,0.5656690578458465,Y
corridor,TSMC7,Mnr,nmos,0.75,-0.0075,0.0,5.793356000737962e-07,0.0,7.212224692465519e-06,0.08032689284888998,Y
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.22499999999999998,0.0,-2.526228968501822e-06,-0.0,-7.3179579340720835e-06,0.34520955043206974,Y
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.2052272727272727,0.0,-1.910179973351806e-06,-0.0,-5.2326482313791445e-06,0.36505033185621744,Y
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.18545454545454543,0.0,-1.3423242572843206e-06,-0.0,-3.569981921192067e-06,0.37600309663083664,Y
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.16568181818181815,0.0,-8.353013830433812e-07,-0.0,-2.306526220019478e-06,0.3621469271813989,Y
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.14590909090909088,0.0,-4.0595454170791087e-07,-0.0,-1.401948168666678e-06,0.28956458646684047,Y
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.12613636363636363,0.0,-8.2651371270557e-08,-0.0,-7.988857630980561e-07,0.10345831042230287,Y
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.10636363636363635,0.0,1.0346593961365478e-07,0.0,-4.2752731910233877e-07,0.24201012424398488,n
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.08659090909090908,0.0,1.349734859644067e-07,0.0,-2.1614578182838073e-07,0.6244557947079225,n
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.0668181818181818,0.0,4.3308899986753916e-08,0.0,-1.0356987489856806e-07,0.41816116925089286,n
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.047045454545454536,0.0,-2.8802820980174938e-08,-0.0,-4.6285676680302146e-08,0.6222836749069846,Y
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.027272727272727282,0.0,-3.64705734324129e-08,-0.0,-1.7701076715503916e-08,2.0603590402198115,Y
corridor,TSMC7,Mpr,pmos,-0.15000000000000002,0.0075,0.0,3.2346212331431877e-07,0.0,-3.340066070944836e-09,96.84303137836372,n
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.22499999999999998,0.0,-1.933966400200633e-05,-0.0,-3.2211175504670564e-05,0.6004023044487188,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.2052272727272727,0.0,-1.726313182560339e-05,-0.0,-2.7525004525630337e-05,0.627179981370341,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.18545454545454543,0.0,-1.5098990636400305e-05,-0.0,-2.314550706650209e-05,0.6523508252818835,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.16568181818181815,0.0,-1.2905058528590836e-05,-0.0,-1.9100059311938367e-05,0.6756554164480847,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.14590909090909088,0.0,-1.074538912077677e-05,-0.0,-1.5412289111615962e-05,0.6971961817585011,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.12613636363636363,0.0,-8.678646556071662e-06,-0.0,-1.2101152607746357e-05,0.7171752011883701,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.10636363636363635,0.0,-6.73956867410718e-06,-0.0,-9.179937893177836e-06,0.7341627745777842,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.08659090909090908,0.0,-4.931404645141186e-06,-0.0,-6.655014428424977e-06,0.7410058532823177,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.0668181818181818,0.0,-3.2577855752147502e-06,-0.0,-4.524231780878019e-06,0.7200748619874004,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.047045454545454536,0.0,-1.7950423735078545e-06,-0.0,-2.7752076955933624e-06,0.6468137056401682,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.027272727272727282,0.0,-5.03947579648119e-07,-0.0,-1.384496718659367e-06,0.3639933362471963,Y
corridor,TSMC7,Mpr,pmos,-0.30000000000000004,0.0075,0.0,-4.21604075377587e-07,-0.0,-3.2187640920666727e-07,1.3098321694861692,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.22499999999999998,0.0,-4.369417365119546e-05,-0.0,-6.2606133555132e-05,0.6979216119889857,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.2052272727272727,0.0,-4.0369950082711213e-05,-0.0,-5.615270337600009e-05,0.7189315501409235,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.18545454545454543,0.0,-3.67457435854813e-05,-0.0,-4.979667542204247e-05,0.7379155992654044,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.16568181818181815,0.0,-3.286243009747474e-05,-0.0,-4.356813071426657e-05,0.7542767972534061,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.14590909090909088,0.0,-2.877637567052042e-05,-0.0,-3.7496434346362406e-05,0.7674429895042025,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.12613636363636363,0.0,-2.455543478295118e-05,-0.0,-3.16092009788882e-05,0.776844526989207,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.10636363636363635,0.0,-2.027231308646516e-05,-0.0,-2.5931756450492394e-05,0.7817562657264671,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.08659090909090908,0.0,-1.599671703273115e-05,-0.0,-2.04873026737884e-05,0.7808112804033234,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.0668181818181818,0.0,-1.180676421859613e-05,-0.0,-1.5297781583156755e-05,0.771795842058281,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.047045454545454536,0.0,-7.81320401325225e-06,-0.0,-1.0385470428087018e-05,0.7523206644661763,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.027272727272727282,0.0,-3.7941094646687218e-06,-0.0,-5.776934229595465e-06,0.6567686793509518,Y
corridor,TSMC7,Mpr,pmos,-0.44999999999999996,0.0075,0.0,-1.238926515733013e-06,-0.0,-1.5135072162567043e-06,0.8185798537500201,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.22499999999999998,0.0,-6.624189276075817e-05,-0.0,-8.952922220251125e-05,0.7398913017575631,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.2052272727272727,0.0,-6.18219190199719e-05,-0.0,-8.160628314768381e-05,0.7575632247346945,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.18545454545454543,0.0,-5.691863635518055e-05,-0.0,-7.357989642575724e-05,0.7735623331926262,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.16568181818181815,0.0,-5.156204008258293e-05,-0.0,-6.548360817482113e-05,0.7874037720238035,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.14590909090909088,0.0,-4.580106796708423e-05,-0.0,-5.735310032450869e-05,0.7985805075564864,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.12613636363636363,0.0,-3.969842281541161e-05,-0.0,-4.922508650695434e-05,0.8064673042230847,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.10636363636363635,0.0,-3.332597779708383e-05,-0.0,-4.113659832216676e-05,0.8101296450447114,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.08659090909090908,0.0,-2.6765443831986116e-05,-0.0,-3.312481211548146e-05,0.808017981767716,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.0668181818181818,0.0,-2.013589899947712e-05,-0.0,-2.5227640768066273e-05,0.798168135680987,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.047045454545454536,0.0,-1.358578138741821e-05,-0.0,-1.74857918353033e-05,0.7769611759868328,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.027272727272727282,0.0,-6.797998615445691e-06,-0.0,-9.947304924207145e-06,0.6834010485495928,Y
corridor,TSMC7,Mpr,pmos,-0.6000000000000001,0.0075,0.0,-1.2509882397224843e-06,-0.0,-2.6738848600549314e-06,0.4678541916336609,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.22499999999999998,0.0,-8.387040905194018e-05,-0.0,-0.00011109463898817395,0.7549456014782874,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.2052272727272727,0.0,-7.859629864001406e-05,-0.0,-0.00010199599803639714,0.7705821811946688,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.18545454545454543,0.0,-7.269170347009836e-05,-0.0,-9.262873595927701e-05,0.7847640661107186,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.16568181818181815,0.0,-6.61772326611247e-05,-0.0,-8.303234236284318e-05,0.7970054894023909,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.14590909090909088,0.0,-5.90963203024054e-05,-0.0,-7.324975226374875e-05,0.8067784323640932,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.12613636363636363,0.0,-5.151114021033917e-05,-0.0,-6.332615237747419e-05,0.8134260218952171,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.10636363636363635,0.0,-4.349885986648663e-05,-0.0,-5.3308214717495694e-05,0.8159879316350536,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.08659090909090908,0.0,-3.515723338718479e-05,-0.0,-4.3243992747799e-05,0.8129969309777529,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.0668181818181818,0.0,-2.662749373282955e-05,-0.0,-3.3183767747524406e-05,0.802425268143821,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.047045454545454536,0.0,-1.802316047172521e-05,-0.0,-2.3182055573778282e-05,0.7774617058597509,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.027272727272727282,0.0,-8.987271210574925e-06,-0.0,-1.3300446823766299e-05,0.675711976421405,Y
corridor,TSMC7,Mpr,pmos,-0.75,0.0075,0.0,-1.2492277828350595e-06,-0.0,-3.609768118098544e-06,0.3460687063447981,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.24,0.0,5.4447578703064e-07,0.0,2.195083115275054e-06,0.2480433580130813,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.21890909090909091,0.0,4.0069218367199274e-07,0.0,1.3203160231789468e-06,0.3034820275128068,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.1978181818181818,0.0,2.779944694987131e-07,0.0,7.591375028592751e-07,0.36619778162935296,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.17672727272727273,0.0,1.833968841148078e-07,0.0,4.2009351552962926e-07,0.4365620447237606,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.15563636363636363,0.0,1.262963277385777e-07,0.0,2.256958508972673e-07,0.5595863957466614,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.13454545454545455,0.0,1.0577769600265479e-07,0.0,1.186422904364548e-07,0.8915682225412672,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.11345454545454546,0.0,1.0377653588839452e-07,0.0,6.131434249212475e-08,1.6925328017946801,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.09236363636363637,0.0,9.996626640593954e-08,0.0,3.114708491125384e-08,3.2094902842679973,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.07127272727272727,0.0,8.888115358898501e-08,0.0,1.54138507513224e-08,5.766317257312203,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.050181818181818175,0.0,7.108967894095792e-08,0.0,7.212362651554116e-09,9.856642320341388,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.0290909090909091,0.0,3.169267701507056e-08,0.0,2.892935890841386e-09,10.955195072039087,Y
corridor,TSMC12,Mnr,nmos,0.16000000000000003,-0.008,0.0,5.41893296476332e-08,0.0,-0.0,nan,n
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.24,0.0,1.1101285164810996e-05,0.0,2.3683385225181652e-05,0.4687372628220149,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.21890909090909091,0.0,9.409765882218433e-06,0.0,1.887040090853276e-05,0.4986521445849916,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.1978181818181818,0.0,7.73891509243787e-06,0.0,1.4629657790754536e-05,0.5289881146316773,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.17672727272727273,0.0,6.151453998180557e-06,0.0,1.0994463339741856e-05,0.5595047077873098,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.15563636363636363,0.0,4.7065094397963725e-06,0.0,7.972058096994417e-06,0.5903757075692657,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.13454545454545455,0.0,3.450705740677248e-06,0.0,5.545409020868419e-06,0.6222635206333008,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.11345454545454546,0.0,2.410464556995028e-06,0.0,3.6746214682192857e-06,0.6559762897600264,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.09236363636363637,0.0,1.5889367902433706e-06,0.0,2.2985941622311046e-06,0.6912646070157452,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.07127272727272727,0.0,9.710353852532915e-07,0.0,1.338431421249453e-06,0.7255025321706884,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.050181818181818175,0.0,5.436191556093023e-07,0.0,7.041126709461665e-07,0.772062736605496,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.0290909090909091,0.0,2.973958587844044e-07,0.0,3.051230969275398e-07,0.9746750140486072,Y
corridor,TSMC12,Mnr,nmos,0.32000000000000006,-0.008,0.0,1.867155347356779e-07,0.0,6.303943478336294e-08,2.9618846580292466,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.24,0.0,4.4033028915289586e-05,0.0,6.554200893127415e-05,0.6718291006530118,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.21890909090909091,0.0,4.0387701765574645e-05,0.0,5.831631655350833e-05,0.6925626334529681,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.1978181818181818,0.0,3.6422285059611154e-05,0.0,5.11377578615857e-05,0.7122385998657814,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.17672727272727273,0.0,3.218936812080225e-05,0.0,4.405809103658065e-05,0.7306119571562008,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.15563636363636363,0.0,2.776440150554519e-05,0.0,3.716506605244696e-05,0.7470564283772388,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.13454545454545455,0.0,2.3247992129965547e-05,0.0,3.056809044776898e-05,0.7605313838523501,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.11345454545454546,0.0,1.876371124660071e-05,0.0,2.436905477409823e-05,0.769981085460261,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.09236363636363637,0.0,1.4440191788981901e-05,0.0,1.864185643352112e-05,0.7746112540066592,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.07127272727272727,0.0,1.0361321196775873e-05,0.0,1.3431718806633519e-05,0.771406946939563,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.050181818181818175,0.0,6.549280867499838e-06,0.0,8.767128682751757e-06,0.7470268892465032,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.0290909090909091,0.0,3.2889892641355704e-06,0.0,4.670790577226969e-06,0.7041611499713677,Y
corridor,TSMC12,Mnr,nmos,0.48,-0.008,0.0,-4.5599690690712444e-07,-0.0,1.1657718054780553e-06,0.3911545164880111,n
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.24,0.0,8.447321649084001e-05,0.0,0.00011046305500861386,0.7647191767804432,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.21890909090909091,0.0,7.96015324953107e-05,0.0,0.00010226672891855415,0.7783717474595854,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.1978181818181818,0.0,7.401776316642019e-05,0.0,9.374188372768266e-05,0.7895911648355558,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.17672727272727273,0.0,6.768263908869731e-05,0.0,8.479579985398722e-05,0.7981838629418244,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.15563636363636363,0.0,6.058508539979305e-05,0.0,7.533136978099542e-05,0.804247759942863,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.13454545454545455,0.0,5.2766816948248656e-05,0.0,6.531668000908653e-05,0.8078612835329047,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.11345454545454546,0.0,4.435056857862056e-05,0.0,5.486030711654433e-05,0.8084272748310167,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.09236363636363637,0.0,3.555210325666576e-05,0.0,4.418500486325083e-05,0.8046191998099076,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.07127272727272727,0.0,2.6616218040600803e-05,0.0,3.3522136372310385e-05,0.7939893133596957,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.050181818181818175,0.0,1.764300839663744e-05,0.0,2.3062812902485685e-05,0.7649981149843129,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.0290909090909091,0.0,8.969898374257913e-06,0.0,1.2974305917817786e-05,0.6913586307487504,Y
corridor,TSMC12,Mnr,nmos,0.6400000000000001,-0.008,0.0,9.351339305662752e-08,0.0,3.432008533268971e-06,0.0272474244018142,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.24,0.0,0.00012298283033055192,0.0,0.00015124760563423045,0.8131224941700391,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.21890909090909091,0.0,0.00011724188714677278,0.0,0.00014256709168769532,0.822362901275987,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.1978181818181818,0.0,0.00011041510628852951,0.0,0.00013318765912373465,0.8290190473724831,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.17672727272727273,0.0,0.00010234636436977272,0.0,0.0001229134315161584,0.8326703038660025,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.15563636363636363,0.0,9.290452349180518e-05,0.0,0.00011148607523270293,0.833328496835925,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.13454545454545455,0.0,8.20370450198614e-05,0.0,9.867863889900796e-05,0.8313556605074549,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.11345454545454546,0.0,6.984166223205027e-05,0.0,8.450448467367533e-05,0.8264846830526523,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.09236363636363637,0.0,5.662671340074143e-05,0.0,6.929697377033861e-05,0.8171599756781808,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.07127272727272727,0.0,4.2849320783492335e-05,0.0,5.349421662581566e-05,0.8010084731816368,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.050181818181818175,0.0,2.8791739471881754e-05,0.0,3.745254809062182e-05,0.76875248653886,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.0290909090909091,0.0,1.4746932557265948e-05,0.0,2.1454917027013964e-05,0.6873451218057861,Y
corridor,TSMC12,Mnr,nmos,0.8,-0.008,0.0,5.220882222758553e-07,0.0,5.7877919713844594e-06,0.0902050773174161,Y
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.24,0.0,-5.672026743250687e-07,-0.0,-2.285755501540976e-06,0.24814669545482035,Y
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.21890909090909091,0.0,-3.9643225338080174e-07,-0.0,-1.3651968999717212e-06,0.2903846715364014,Y
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.1978181818181818,0.0,-2.5768066632932545e-07,-0.0,-7.628832565664823e-07,0.33777208257141716,Y
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.17672727272727273,0.0,-1.5090693006000326e-07,-0.0,-3.997191189153426e-07,0.37753242944569826,Y
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.15563636363636363,0.0,-7.193696249171902e-08,-0.0,-1.9831772335443532e-07,0.36273592332013915,Y
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.13454545454545455,0.0,-1.6417541449590144e-08,-0.0,-9.452325033798559e-08,0.1736878640005094,Y
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.11345454545454546,0.0,1.7231799957693938e-08,0.0,-4.383743368308046e-08,0.39308414087991517,n
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.09236363636363637,0.0,2.8351931448326895e-08,0.0,-1.9906812309677946e-08,1.4242326198325208,n
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.07127272727272727,0.0,1.1317317346164091e-08,0.0,-8.815531638006746e-09,1.2837929475939147,n
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.050181818181818175,0.0,-4.458132184188497e-08,-0.0,-3.7142233733078456e-09,12.002865030215279,Y
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.0290909090909091,0.0,-6.265437170735373e-08,-0.0,-1.3587117542179783e-09,46.113071085791226,Y
corridor,TSMC12,Mpr,pmos,-0.16000000000000003,0.008,0.0,-6.791420501362026e-08,-0.0,-0.0,nan,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.24,0.0,-1.1112752419494622e-05,-0.0,-2.2306650582226695e-05,0.49818113116224394,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.21890909090909091,0.0,-9.582148307535561e-06,-0.0,-1.8119057920706894e-05,0.5288436269407171,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.1978181818181818,0.0,-8.034187852547609e-06,-0.0,-1.4355040572899824e-05,0.5596771260761852,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.17672727272727273,0.0,-6.5187452618006025e-06,-0.0,-1.104812852315007e-05,0.5900316282654867,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.15563636363636363,0.0,-5.0886666102558724e-06,-0.0,-8.217928226805782e-06,0.6192152656745435,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.13454545454545455,0.0,-3.7951547625733347e-06,-0.0,-5.868662583674578e-06,0.6466813704932843,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.11345454545454546,0.0,-2.680962701005292e-06,-0.0,-3.988396252152526e-06,0.6721906579764697,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.09236363636363637,0.0,-1.7701219207240487e-06,-0.0,-2.548461136564484e-06,0.6945846241588386,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.07127272727272727,0.0,-1.056157319647474e-06,-0.0,-1.5032127487213387e-06,0.7026000282035004,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.050181818181818175,0.0,-5.185726883777564e-07,-0.0,-7.909918275927907e-07,0.6555980356407956,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.0290909090909091,0.0,-2.146757036490674e-07,-0.0,-3.3805647864371124e-07,0.6350291067053359,Y
corridor,TSMC12,Mpr,pmos,-0.32000000000000006,0.008,0.0,2.1724098082208767e-08,0.0,-6.810634348153322e-08,0.31897319649966493,n
corridor,TSMC12,Mpr,pmos,-0.48,0.24,0.0,-3.782185746446747e-05,-0.0,-5.6623612548767355e-05,0.6679520391231346,Y
corridor,TSMC12,Mpr,pmos,-0.48,0.21890909090909091,0.0,-3.473632645421574e-05,-0.0,-5.040011791246357e-05,0.6892112140401502,Y
